q1
-1.5227920622583304
-1.5065662469591385
-1.489577315366639
-1.4718571206602005
-1.4534552946587789
-1.434419112127998
-1.4147968715997794
-1.3946433459046241
-1.3739961240488725
-1.3529167721626911
-1.3314475559493526
-1.3096252333544667
-1.28756136771721
-1.2652755079978022
-1.2428276811738508
-1.2202738917288984
-1.197670895485973
-1.1750765738724263
-1.15254616140975
-1.1301358123228613
-1.1079017585829694
-1.0858997440296505
-1.0641849919295372
-1.0428121290119432
-1.0218350869368096
-1.0012265534346747
-0.980994329662511
-0.9614336518615927
-0.9424772250573886
-0.9241712850995446
-0.9065622316096358
-0.8896940699668773
-0.873608576276976
-0.858345374046196
-0.8439419456890735
-0.830432945915711
-0.8178523925423343
-0.8062310091150192
-0.7955971940709241
-0.7859769848946212
-0.7773938995376102
-0.769869022216133
-0.7634208600634912
-0.7580649769845555
-0.7538144609674985
-0.7506796119838313
-0.7486687621852799
-0.7477858138512041
-0.7480331169790901
-0.7494099445210063
-0.7519127407053973
-0.7555351524612193
-0.7602680418529077
-0.7660995065579479
-0.7730149084150181
-0.7809969089265023
-0.7900255115707726
-0.8000781107511701
-0.8111295473149801
-0.8231521705378055
-0.8361159064398473
-0.8499883322713052
-0.8647347569798066
-0.8803183074526539
-0.8967000203093682
-0.9138389390045135
-0.9316922159866606
-0.9502152196463372
-0.9693616457738561
-0.9890836332369667
-1.009331883578342
-1.030055784223966
-1.0512035349855244
-1.0727222615196303
-1.0945581430480829
-1.1166566480529283
-1.138962569196837
-1.1614201565432314
-1.1839732758463195
-1.2065655570338691
-1.229140536728863
-1.251641798236301
-1.2740131109287176
-1.2961985696224827
-1.3181427337276108
-1.3397907656338726
-1.3610885677650495
-1.3819829178134693
-1.4024216017560167
-1.422353544312698
-1.4417289365380632
-1.4604986280284415
-1.4786169841499497
-1.4960381795130893
-1.5127187051875064
-1.5286168709084778
-1.5436930192153842
-1.5579093755553535
-1.5712304059873397
-1.5836228018785694
-1.595055609445085
-1.6055002890700116
-1.6149307419498435
-1.6233234060895116
-1.6306573120689654
-1.6369141360069779
-1.6420782457813519
-1.6461367404804899
-1.6490781949302316
-1.6508974336932718
-1.651589205319966
-1.6511516346292865
-1.6495857729099848
-1.6468955687545301
-1.6430877835073352
-1.6381719449255445
-1.6321603536414429
-1.62506805146203
-1.6169127841101099
-1.6077149566688178
-1.5980148475143665
-1.5868914692354212
-1.5746998937527354
-1.5615745542956616
-1.54753987252712
-1.5326366776194613
-1.5169455678156962
-1.5004043028733842
-1.4831252074518286
-1.465283192704899
-1.446871169864785
-1.4276702888291617
-1.407889082464161
-1.3875766391616595
-1.3667964837487312
-1.3456001030163274
-1.3240332349782264
-1.30215708654746
-1.2800297002961751
-1.2576993047012557
-1.2352244667840033
-1.212661543157923
-1.1900675424817666
-1.1674993053798537
-1.1450133927413912
-1.1226661095512578
-1.10051447112225
-1.0786128095731324
-1.0570160588201862
-1.0357781573859466
-1.0149524005230348
-0.9945911226168624
-0.9747456638589942
-0.9554660530998975
-0.9367338451188053
-0.9186040964573379
-0.9012167541169156
-0.8845899162024516
-0.8687579617127609
-0.8537616454902337
-0.8396376338465545
-0.8264204616917182
-0.8141428924300901
-0.8028351757856653
-0.7925250694184237
-0.7832378175426362
-0.7749961154492353
-0.7678200692619891
-0.7617271550684563
-0.7567321799276511
-0.7528472463610716
-0.7500817441317226
-0.7484422543609072
-0.7479326040555159
-0.7485538271402299
-0.7503041595367079
-0.7531790405550832
-0.7571711215150162
-0.7622702815759458
-0.768463650731521
-0.7757356398970509
-0.7840679780044333
-0.793439755997239
-0.8038274776051485
-0.8152051167588803
-0.8275441814891323
-0.8408137841361757
-0.8549807176807808
-0.8700086871030901
-0.8858613683733823
-0.9024989845674234
-0.9198796107686518
-0.9379598143137221
-0.9566943776666041
-0.9760364473519416
-0.9959376227004084
-1.016348258686452
-1.0372173321234766
-1.0584926833801809
-1.0801211371149508
-1.102048636418537
-1.1242203781028262
-1.146580949804918
-1.1690733199123744
-1.1916432611246952
-1.2142335491033514
-1.236787668835143
-1.2592493892492487
-1.2815625496570273
-1.303671383455551
-1.3255206214996231
-1.347297890863434
-1.3685067870100023
-1.3892646121451213
-1.4095456750641575
-1.429303139647927
-1.4484880788260392
-1.4670524887904322
